image_id,user_id,timestamp,image_path,plate_diameter_cm
IMG_00801,USER_101,2026-07-24 15:37:52,data/images/temp_20260806_081242_Cheeseburger.png,27.8
IMG_00802,USER_102,2026-07-25 16:09:52,data/images/temp_20260805_202016_creamy-mac-n-cheese.jpg,24.8
IMG_00803,USER_103,2026-07-11 15:01:52,data/images/temp_20260806_145200_Cheeseburger.png,27.4
IMG_00804,USER_104,2026-07-17 10:12:52,data/images/temp_20260805_202357_meal_06.png,25.2
IMG_00805,USER_105,2026-08-06 01:02:52,data/images/temp_20260805_202357_meal_07.png,27.6
IMG_00806,USER_106,2026-07-16 19:18:52,data/images/temp_20260806_080848_noodle_3.png,25.7
IMG_00807,USER_107,2026-07-26 06:02:52,data/images/temp_20260805_195104_banane-apfel-was-gesuender.png,24.1
IMG_00808,USER_108,2026-07-09 21:23:52,data/images/IMG_20260806_154307.jpg,26.0
IMG_00809,USER_109,2026-07-26 05:36:52,data/images/temp_20260806_103801_burger_1.png,25.1
IMG_00810,USER_110,2026-07-24 12:08:52,data/images/temp_20260806_082156_caramel-coffee-milk-shake-1.png,27.9
IMG_00811,USER_111,2026-07-19 19:23:52,data/images/temp_20260806_081534_nRainbow-Veggie-Salad-9921.jpg,26.5
IMG_00812,USER_112,2026-07-20 23:07:52,data/images/temp_20260806_081057_noodle.png,27.9
IMG_00813,USER_113,2026-08-03 01:54:52,data/images/rice.png,27.4
IMG_00814,USER_114,2026-07-31 22:51:52,data/images/temp_20260806_094839_burger.png,27.7
IMG_00815,USER_115,2026-07-24 18:08:52,data/images/temp_20260805_201944_basmati-rice-recipe.png,25.1
IMG_00816,USER_116,2026-07-11 14:51:52,data/images/IMG_20260804_134457.jpg,24.4
IMG_00817,USER_117,2026-07-22 22:25:52,data/images/temp_20260806_105639_burger.png,25.6
IMG_00818,USER_118,2026-07-18 00:09:52,data/images/temp_20260806_082432_mango-juice.png,26.3
IMG_00819,USER_119,2026-07-13 12:05:52,data/images/temp_20260806_081241_beef_noodle.png,25.1
IMG_00820,USER_120,2026-07-25 09:13:52,data/images/temp_20260806_082431_juice.png,27.0
IMG_00821,USER_121,2026-08-02 04:43:52,data/images/temp_20260805_202454_meal_06.png,25.1
IMG_00822,USER_122,2026-07-16 14:57:52,data/images/temp_20260806_081057_chicken.png,25.1
IMG_00823,USER_123,2026-08-06 13:41:52,data/images/cucumber.png,27.4
IMG_00824,USER_124,2026-08-06 01:06:52,data/images/temp_20260806_103802_carrot.png,27.6
IMG_00825,USER_125,2026-07-18 07:22:52,data/images/temp_20260806_154243_fresh-orange-juice-recipe.png,25.0
IMG_00826,USER_126,2026-07-20 21:01:52,data/images/temp_20260805_202454_meal_07.png,24.8
IMG_00827,USER_127,2026-07-23 11:03:52,data/images/temp_20260806_081241_burger.png,26.3
IMG_00828,USER_128,2026-07-11 17:50:52,data/images/healthy_food.png,24.1
IMG_00829,USER_129,2026-07-19 04:47:52,data/images/IMG_20260806_104355.jpg,24.1
IMG_00830,USER_130,2026-07-26 01:49:52,data/images/meal_07.png,26.1
IMG_00831,USER_131,2026-07-28 06:27:52,data/images/temp_20260805_195132_banane-apfel-was-gesuender.png,25.6
IMG_00832,USER_132,2026-07-23 07:10:52,data/images/temp_20260806_122634_creamy-mac-n-cheese.jpg,25.2
IMG_00833,USER_133,2026-07-11 04:22:52,data/images/temp_20260806_080834_noodle_3.png,27.2
IMG_00834,USER_134,2026-07-10 22:25:52,data/images/temp_20260806_094826_banane-apfel-was-gesuender.png,25.8
IMG_00835,USER_135,2026-07-26 06:31:52,data/images/temp_20260805_202004_basmati-rice-recipe.png,26.0
IMG_00836,USER_136,2026-08-03 10:22:52,data/images/temp_20260806_082405_juice.png,26.0
IMG_00837,USER_137,2026-08-04 07:22:52,data/images/banane-apfel-was-gesuender.png,27.7
IMG_00838,USER_138,2026-07-23 00:19:52,data/images/temp_20260806_114101_Cheeseburger.png,26.4
IMG_00839,USER_139,2026-07-30 08:55:52,data/images/temp_20260806_094839_banane-apfel-was-gesuender.png,27.5
IMG_00840,USER_140,2026-07-07 19:22:52,data/images/temp_20260806_082256_mango-juice.png,24.2
IMG_00841,USER_141,2026-07-11 18:20:52,data/images/duck.png,24.7
IMG_00842,USER_142,2026-07-25 23:07:52,data/images/temp_20260806_081057_duck.png,26.8
IMG_00843,USER_143,2026-07-18 22:24:52,data/images/duck.jpg,26.9
IMG_00844,USER_144,2026-07-07 23:05:52,data/images/temp_20260806_081057_duck.jpg,25.1
IMG_00845,USER_145,2026-07-25 07:46:52,data/images/French-fries-b9e3e0c.png,27.7
IMG_00846,USER_146,2026-07-16 13:34:52,data/images/temp_20260806_082406_strawberry-juice-recipe.png,24.3
IMG_00847,USER_147,2026-07-17 03:34:52,data/images/temp_20260805_202346_meal_06.png,24.5
IMG_00848,USER_148,2026-07-17 06:00:52,data/images/Cucumber-Salad-with-Vinegar-Dressing-2688-scaled.jpg,27.2
IMG_00849,USER_149,2026-07-11 01:28:52,data/images/temp_20260805_202346_meal_07.png,27.9
IMG_00850,USER_100,2026-07-09 02:02:52,data/images/temp_20260805_203011_carrot2.png,24.1
IMG_00851,USER_101,2026-07-28 21:13:52,data/images/temp_20260806_095050_burger.png,27.6
IMG_00852,USER_102,2026-07-25 06:01:52,data/images/temp_20260805_202454_healthy_food.png,26.2
IMG_00853,USER_103,2026-07-27 10:16:52,data/images/temp_20260806_145135_beef_noodle.png,27.8
IMG_00854,USER_104,2026-08-01 19:59:52,data/images/temp_20260806_113924_carrot2.png,24.7
IMG_00855,USER_105,2026-07-10 04:29:52,data/images/temp_20260805_195133_hong-kong-macaroni-soup-f3.png,26.9
IMG_00856,USER_106,2026-07-27 22:24:52,data/images/temp_20260806_154226_creamy-mac-n-cheese.jpg,26.5
IMG_00857,USER_107,2026-07-20 13:24:52,data/images/Macaroni-Thumbnail-Blog.png,24.9
IMG_00858,USER_108,2026-07-10 08:44:52,data/images/temp_20260806_082406_fresh-orange-juice-recipe.png,24.1
IMG_00859,USER_109,2026-07-17 09:25:52,data/images/temp_20260805_201854_basmati-rice-recipe.png,24.2
IMG_00860,USER_110,2026-07-09 02:30:52,data/images/temp_20260806_082432_fresh-orange-juice-recipe.png,26.5
IMG_00861,USER_111,2026-08-01 16:56:52,data/images/noodle.png,25.0
IMG_00862,USER_112,2026-07-20 12:42:52,data/images/Coconut-chicken-rice-bowl-–-basmati-rice-–-3-4-038-1540x870-PNG-1.jpg,25.5
IMG_00863,USER_113,2026-07-23 00:13:52,data/images/temp_20260806_081534_healthy-chopped-vegetable-salad-recipe-4.png,24.8
IMG_00864,USER_114,2026-07-27 00:04:52,data/images/temp_20260806_081856_fruit-salad-dressing.png,27.9
IMG_00865,USER_115,2026-07-25 08:35:52,data/images/temp_20260806_081856_tropical-fruit-salad.png,25.6
IMG_00866,USER_116,2026-07-29 17:13:52,data/images/temp_20260805_201944_Cheeseburger.png,24.3
IMG_00867,USER_117,2026-07-22 19:13:52,data/images/temp_20260806_082256_juice.png,27.7
IMG_00868,USER_118,2026-07-22 10:26:52,data/images/temp_20260806_081534_salad_11.png,24.3
IMG_00869,USER_119,2026-08-02 01:03:52,data/images/temp_20260806_081754_tropical-fruit-salad.png,24.6
IMG_00870,USER_120,2026-07-09 10:34:52,data/images/temp_20260806_081754_fruit-salad-dressing.png,25.9
IMG_00871,USER_121,2026-07-12 11:48:52,data/images/temp_20260806_103710_burger_1.png,25.8
IMG_00872,USER_122,2026-07-14 16:50:52,data/images/creamy-mac-n-cheese.jpg,27.0
IMG_00873,USER_123,2026-07-19 05:09:52,data/images/temp_20260805_202016_basmati-rice-recipe.png,26.0
IMG_00874,USER_124,2026-07-09 01:45:52,data/images/temp_20260806_082405_mango-juice.png,26.3
IMG_00875,USER_125,2026-07-14 02:26:52,data/images/Greek-cucumber-salad-3.png,26.5
IMG_00876,USER_126,2026-07-15 11:58:52,data/images/temp_20260806_080903_noodle.png,26.2
IMG_00877,USER_127,2026-07-23 21:23:52,data/images/Masala-Macroni-5.png,25.5
IMG_00878,USER_128,2026-07-15 20:09:52,data/images/temp_20260806_145200_beef_noodle.png,25.8
IMG_00879,USER_129,2026-07-07 20:29:52,data/images/temp_20260806_081856_Fruit-Salad-10.png,26.4
IMG_00880,USER_130,2026-07-08 16:46:52,data/images/temp_20260805_202329_meal_06.png,25.5
IMG_00881,USER_131,2026-08-02 03:29:52,data/images/temp_20260806_082432_strawberry-juice-recipe.png,24.3
IMG_00882,USER_132,2026-07-31 00:31:52,data/images/temp_20260805_202329_meal_07.png,27.1
IMG_00883,USER_133,2026-07-11 00:19:52,data/images/temp_20260805_203010_carrot.png,25.7
IMG_00884,USER_134,2026-07-12 12:21:52,data/images/temp_20260806_154243_creamy-mac-n-cheese.jpg,25.1
IMG_00885,USER_135,2026-07-27 09:20:52,data/images/temp_20260806_081242_Cheeseburger.png,25.0
IMG_00886,USER_136,2026-07-29 13:53:52,data/images/temp_20260805_202016_creamy-mac-n-cheese.jpg,24.8
IMG_00887,USER_137,2026-08-04 04:03:52,data/images/temp_20260806_145200_Cheeseburger.png,27.6
IMG_00888,USER_138,2026-07-13 22:50:52,data/images/temp_20260805_202357_meal_06.png,24.1
IMG_00889,USER_139,2026-07-22 22:27:52,data/images/temp_20260805_202357_meal_07.png,24.6
IMG_00890,USER_140,2026-07-07 18:29:52,data/images/temp_20260806_080848_noodle_3.png,24.9
IMG_00891,USER_141,2026-08-04 00:53:52,data/images/temp_20260805_195104_banane-apfel-was-gesuender.png,26.3
IMG_00892,USER_142,2026-08-04 11:41:52,data/images/IMG_20260806_154307.jpg,24.2
IMG_00893,USER_143,2026-07-26 07:39:52,data/images/temp_20260806_103801_burger_1.png,24.1
IMG_00894,USER_144,2026-07-16 07:39:52,data/images/temp_20260806_082156_caramel-coffee-milk-shake-1.png,26.8
IMG_00895,USER_145,2026-07-30 17:48:52,data/images/temp_20260806_081534_nRainbow-Veggie-Salad-9921.jpg,26.0
IMG_00896,USER_146,2026-07-17 17:18:52,data/images/temp_20260806_081057_noodle.png,26.3
IMG_00897,USER_147,2026-07-10 03:01:52,data/images/rice.png,25.0
IMG_00898,USER_148,2026-07-09 16:38:52,data/images/temp_20260806_094839_burger.png,27.3
IMG_00899,USER_149,2026-07-23 17:15:52,data/images/temp_20260805_201944_basmati-rice-recipe.png,26.8
IMG_00900,USER_100,2026-07-21 19:56:52,data/images/IMG_20260804_134457.jpg,24.6
IMG_00901,USER_101,2026-07-23 08:56:52,data/images/temp_20260806_105639_burger.png,25.7
IMG_00902,USER_102,2026-07-15 01:28:52,data/images/temp_20260806_082432_mango-juice.png,28.0
IMG_00903,USER_103,2026-07-24 20:13:52,data/images/temp_20260806_081241_beef_noodle.png,25.0
IMG_00904,USER_104,2026-08-04 13:34:52,data/images/temp_20260806_082431_juice.png,25.7
IMG_00905,USER_105,2026-07-14 01:57:52,data/images/temp_20260805_202454_meal_06.png,27.2
IMG_00906,USER_106,2026-07-21 00:45:52,data/images/temp_20260806_081057_chicken.png,24.4
IMG_00907,USER_107,2026-07-20 02:52:52,data/images/cucumber.png,25.4
IMG_00908,USER_108,2026-07-24 06:50:52,data/images/temp_20260806_103802_carrot.png,26.0
IMG_00909,USER_109,2026-07-17 09:13:52,data/images/temp_20260806_154243_fresh-orange-juice-recipe.png,25.7
IMG_00910,USER_110,2026-07-20 21:08:52,data/images/temp_20260805_202454_meal_07.png,26.3
IMG_00911,USER_111,2026-07-21 07:48:52,data/images/temp_20260806_081241_burger.png,24.5
IMG_00912,USER_112,2026-07-08 06:04:52,data/images/healthy_food.png,27.5
IMG_00913,USER_113,2026-07-12 10:35:52,data/images/IMG_20260806_104355.jpg,24.3
IMG_00914,USER_114,2026-07-12 17:49:52,data/images/meal_07.png,27.5
IMG_00915,USER_115,2026-08-04 12:44:52,data/images/temp_20260805_195132_banane-apfel-was-gesuender.png,24.1
IMG_00916,USER_116,2026-07-10 09:58:52,data/images/temp_20260806_122634_creamy-mac-n-cheese.jpg,24.5
IMG_00917,USER_117,2026-07-12 16:55:52,data/images/temp_20260806_080834_noodle_3.png,24.9
IMG_00918,USER_118,2026-07-23 17:20:52,data/images/temp_20260806_094826_banane-apfel-was-gesuender.png,25.3
IMG_00919,USER_119,2026-07-21 18:16:52,data/images/temp_20260805_202004_basmati-rice-recipe.png,24.1
IMG_00920,USER_120,2026-07-27 19:35:52,data/images/temp_20260806_082405_juice.png,27.1
IMG_00921,USER_121,2026-07-19 05:21:52,data/images/banane-apfel-was-gesuender.png,27.5
IMG_00922,USER_122,2026-07-12 22:00:52,data/images/temp_20260806_114101_Cheeseburger.png,27.0
IMG_00923,USER_123,2026-08-05 20:37:52,data/images/temp_20260806_094839_banane-apfel-was-gesuender.png,25.4
IMG_00924,USER_124,2026-07-29 06:43:52,data/images/temp_20260806_082256_mango-juice.png,24.4
IMG_00925,USER_125,2026-08-02 11:32:52,data/images/duck.png,25.0
IMG_00926,USER_126,2026-07-18 13:52:52,data/images/temp_20260806_081057_duck.png,24.5
IMG_00927,USER_127,2026-07-27 07:16:52,data/images/duck.jpg,26.3
IMG_00928,USER_128,2026-07-09 20:32:52,data/images/temp_20260806_081057_duck.jpg,25.5
IMG_00929,USER_129,2026-07-21 07:50:52,data/images/French-fries-b9e3e0c.png,25.2
IMG_00930,USER_130,2026-07-11 12:47:52,data/images/temp_20260806_082406_strawberry-juice-recipe.png,27.5
IMG_00931,USER_131,2026-08-01 06:48:52,data/images/temp_20260805_202346_meal_06.png,27.7
IMG_00932,USER_132,2026-08-04 00:46:52,data/images/Cucumber-Salad-with-Vinegar-Dressing-2688-scaled.jpg,27.4
IMG_00933,USER_133,2026-07-17 08:02:52,data/images/temp_20260805_202346_meal_07.png,25.9
IMG_00934,USER_134,2026-07-11 06:33:52,data/images/temp_20260805_203011_carrot2.png,25.4
IMG_00935,USER_135,2026-07-26 17:10:52,data/images/temp_20260806_095050_burger.png,27.6
IMG_00936,USER_136,2026-07-19 18:04:52,data/images/temp_20260805_202454_healthy_food.png,24.1
IMG_00937,USER_137,2026-07-07 22:49:52,data/images/temp_20260806_145135_beef_noodle.png,26.2
IMG_00938,USER_138,2026-07-28 21:09:52,data/images/temp_20260806_113924_carrot2.png,27.0
IMG_00939,USER_139,2026-07-23 03:17:52,data/images/temp_20260805_195133_hong-kong-macaroni-soup-f3.png,25.1
IMG_00940,USER_140,2026-08-04 22:30:52,data/images/temp_20260806_154226_creamy-mac-n-cheese.jpg,24.5
IMG_00941,USER_141,2026-07-11 08:21:52,data/images/Macaroni-Thumbnail-Blog.png,25.2
IMG_00942,USER_142,2026-07-19 19:11:52,data/images/temp_20260806_082406_fresh-orange-juice-recipe.png,24.2
IMG_00943,USER_143,2026-07-13 04:49:52,data/images/temp_20260805_201854_basmati-rice-recipe.png,26.2
IMG_00944,USER_144,2026-07-21 15:14:52,data/images/temp_20260806_082432_fresh-orange-juice-recipe.png,25.3
IMG_00945,USER_145,2026-08-02 03:00:52,data/images/noodle.png,25.8
IMG_00946,USER_146,2026-07-16 08:01:52,data/images/Coconut-chicken-rice-bowl-–-basmati-rice-–-3-4-038-1540x870-PNG-1.jpg,24.5
IMG_00947,USER_147,2026-08-06 12:04:52,data/images/temp_20260806_081534_healthy-chopped-vegetable-salad-recipe-4.png,25.3
IMG_00948,USER_148,2026-07-26 05:57:52,data/images/temp_20260806_081856_fruit-salad-dressing.png,25.7
IMG_00949,USER_149,2026-07-18 07:42:52,data/images/temp_20260806_081856_tropical-fruit-salad.png,27.6
IMG_00950,USER_100,2026-07-20 17:51:52,data/images/temp_20260805_201944_Cheeseburger.png,27.7
IMG_00951,USER_101,2026-07-11 13:31:52,data/images/temp_20260806_082256_juice.png,26.6
IMG_00952,USER_102,2026-07-27 18:07:52,data/images/temp_20260806_081534_salad_11.png,24.8
IMG_00953,USER_103,2026-07-26 07:43:52,data/images/temp_20260806_081754_tropical-fruit-salad.png,24.4
IMG_00954,USER_104,2026-07-28 19:41:52,data/images/temp_20260806_081754_fruit-salad-dressing.png,25.1
IMG_00955,USER_105,2026-07-23 20:03:52,data/images/temp_20260806_103710_burger_1.png,27.3
IMG_00956,USER_106,2026-07-29 10:59:52,data/images/creamy-mac-n-cheese.jpg,27.2
IMG_00957,USER_107,2026-07-17 05:30:52,data/images/temp_20260805_202016_basmati-rice-recipe.png,26.0
IMG_00958,USER_108,2026-07-12 12:16:52,data/images/temp_20260806_082405_mango-juice.png,26.7
IMG_00959,USER_109,2026-07-21 12:10:52,data/images/Greek-cucumber-salad-3.png,28.0
IMG_00960,USER_110,2026-07-12 00:58:52,data/images/temp_20260806_080903_noodle.png,27.3
IMG_00961,USER_111,2026-07-13 10:28:52,data/images/Masala-Macroni-5.png,25.5
IMG_00962,USER_112,2026-07-14 20:55:52,data/images/temp_20260806_145200_beef_noodle.png,26.0
IMG_00963,USER_113,2026-07-21 10:15:52,data/images/temp_20260806_081856_Fruit-Salad-10.png,25.6
IMG_00964,USER_114,2026-07-17 14:30:52,data/images/temp_20260805_202329_meal_06.png,25.2
IMG_00965,USER_115,2026-07-22 09:32:52,data/images/temp_20260806_082432_strawberry-juice-recipe.png,27.5
IMG_00966,USER_116,2026-07-14 13:30:52,data/images/temp_20260805_202329_meal_07.png,28.0
IMG_00967,USER_117,2026-08-02 07:58:52,data/images/temp_20260805_203010_carrot.png,27.8
IMG_00968,USER_118,2026-08-03 02:11:52,data/images/temp_20260806_154243_creamy-mac-n-cheese.jpg,24.6
IMG_00969,USER_119,2026-08-04 12:50:52,data/images/temp_20260806_081242_Cheeseburger.png,27.7
IMG_00970,USER_120,2026-08-02 01:29:52,data/images/temp_20260805_202016_creamy-mac-n-cheese.jpg,25.8
IMG_00971,USER_121,2026-07-31 03:53:52,data/images/temp_20260806_145200_Cheeseburger.png,27.3
IMG_00972,USER_122,2026-07-28 13:10:52,data/images/temp_20260805_202357_meal_06.png,26.7
IMG_00973,USER_123,2026-07-21 19:53:52,data/images/temp_20260805_202357_meal_07.png,27.1
IMG_00974,USER_124,2026-08-05 01:41:52,data/images/temp_20260806_080848_noodle_3.png,24.2
IMG_00975,USER_125,2026-07-08 13:10:52,data/images/temp_20260805_195104_banane-apfel-was-gesuender.png,26.2
IMG_00976,USER_126,2026-07-30 14:45:52,data/images/IMG_20260806_154307.jpg,25.4
IMG_00977,USER_127,2026-07-11 02:21:52,data/images/temp_20260806_103801_burger_1.png,24.7
IMG_00978,USER_128,2026-07-11 19:14:52,data/images/temp_20260806_082156_caramel-coffee-milk-shake-1.png,27.9
IMG_00979,USER_129,2026-08-03 18:45:52,data/images/temp_20260806_081534_nRainbow-Veggie-Salad-9921.jpg,24.4
IMG_00980,USER_130,2026-07-26 09:24:52,data/images/temp_20260806_081057_noodle.png,27.1
IMG_00981,USER_131,2026-07-15 13:40:52,data/images/rice.png,24.1
IMG_00982,USER_132,2026-07-17 04:14:52,data/images/temp_20260806_094839_burger.png,26.7
IMG_00983,USER_133,2026-07-19 14:43:52,data/images/temp_20260805_201944_basmati-rice-recipe.png,27.1
IMG_00984,USER_134,2026-08-02 05:37:52,data/images/IMG_20260804_134457.jpg,27.8
IMG_00985,USER_135,2026-07-24 10:55:52,data/images/temp_20260806_105639_burger.png,25.7
IMG_00986,USER_136,2026-08-06 12:23:52,data/images/temp_20260806_082432_mango-juice.png,24.8
IMG_00987,USER_137,2026-07-19 13:52:52,data/images/temp_20260806_081241_beef_noodle.png,25.1
IMG_00988,USER_138,2026-08-02 12:17:52,data/images/temp_20260806_082431_juice.png,25.1
IMG_00989,USER_139,2026-07-09 20:28:52,data/images/temp_20260805_202454_meal_06.png,27.8
IMG_00990,USER_140,2026-07-30 10:43:52,data/images/temp_20260806_081057_chicken.png,24.4
IMG_00991,USER_141,2026-08-03 14:59:52,data/images/cucumber.png,25.5
IMG_00992,USER_142,2026-07-29 14:48:52,data/images/temp_20260806_103802_carrot.png,26.6
IMG_00993,USER_143,2026-07-24 05:45:52,data/images/temp_20260806_154243_fresh-orange-juice-recipe.png,26.5
IMG_00994,USER_144,2026-07-12 08:35:52,data/images/temp_20260805_202454_meal_07.png,24.4
IMG_00995,USER_145,2026-07-26 06:58:52,data/images/temp_20260806_081241_burger.png,26.7
IMG_00996,USER_146,2026-07-27 20:19:52,data/images/healthy_food.png,25.5
IMG_00997,USER_147,2026-07-17 10:02:52,data/images/IMG_20260806_104355.jpg,24.5
IMG_00998,USER_148,2026-07-17 06:58:52,data/images/meal_07.png,24.3
IMG_00999,USER_149,2026-08-05 08:41:52,data/images/temp_20260805_195132_banane-apfel-was-gesuender.png,24.3
IMG_01000,USER_100,2026-07-09 17:40:52,data/images/temp_20260806_122634_creamy-mac-n-cheese.jpg,24.5
